market_name,submarket_name,property_type,property_class,metric_name,metric_value,metric_unit,period,data_source,confidence_level,notes
Seattle,Downtown,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Seattle Downtown office A
Seattle,Downtown,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Seattle Downtown office B
Seattle,Downtown,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Seattle Downtown office C
Seattle,Downtown,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Seattle Downtown retail A
Seattle,Downtown,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Seattle Downtown retail B
Seattle,Downtown,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Seattle Downtown retail C
Seattle,Capitol Hill,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill multifamily A
Seattle,Capitol Hill,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill multifamily B
Seattle,Capitol Hill,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill multifamily C
Seattle,Capitol Hill,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill office A
Seattle,Capitol Hill,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill office B
Seattle,Capitol Hill,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill office C
Seattle,Capitol Hill,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill retail A
Seattle,Capitol Hill,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill retail B
Seattle,Capitol Hill,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Seattle Capitol Hill retail C
Seattle,Ballard,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Seattle Ballard multifamily A
Seattle,Ballard,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Seattle Ballard multifamily B
Seattle,Ballard,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Seattle Ballard multifamily C
Seattle,Ballard,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Seattle Ballard office A
Seattle,Ballard,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Seattle Ballard office B
Seattle,Ballard,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Seattle Ballard office C
Seattle,Ballard,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Seattle Ballard retail A
Seattle,Ballard,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Seattle Ballard retail B
Seattle,Ballard,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Seattle Ballard retail C
Seattle,Fremont,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Seattle Fremont multifamily A
Seattle,Fremont,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Seattle Fremont multifamily B
Seattle,Fremont,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Seattle Fremont multifamily C
Seattle,Fremont,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Seattle Fremont office A
Seattle,Fremont,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Seattle Fremont office B
Seattle,Fremont,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Seattle Fremont office C
Seattle,Fremont,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Seattle Fremont retail A
Seattle,Fremont,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Seattle Fremont retail B
Seattle,Fremont,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Seattle Fremont retail C
Seattle,Queen Anne,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne multifamily A
Seattle,Queen Anne,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne multifamily B
Seattle,Queen Anne,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne multifamily C
Seattle,Queen Anne,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne office A
Seattle,Queen Anne,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne office B
Seattle,Queen Anne,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne office C
Seattle,Queen Anne,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne retail A
Seattle,Queen Anne,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne retail B
Seattle,Queen Anne,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Seattle Queen Anne retail C
Seattle,Bellevue,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Seattle Bellevue multifamily A
Seattle,Bellevue,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Seattle Bellevue multifamily B
Seattle,Bellevue,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Seattle Bellevue multifamily C
Seattle,Bellevue,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Seattle Bellevue office A
Seattle,Bellevue,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Seattle Bellevue office B
Seattle,Bellevue,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Seattle Bellevue office C
Seattle,Bellevue,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Seattle Bellevue retail A
Seattle,Bellevue,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Seattle Bellevue retail B
Seattle,Bellevue,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Seattle Bellevue retail C
Austin,Downtown,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Austin Downtown multifamily A
Austin,Downtown,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Austin Downtown multifamily B
Austin,Downtown,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Austin Downtown multifamily C
Austin,Downtown,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Austin Downtown office A
Austin,Downtown,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Austin Downtown office B
Austin,Downtown,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Austin Downtown office C
Austin,Downtown,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Austin Downtown retail A
Austin,Downtown,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Austin Downtown retail B
Austin,Downtown,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Austin Downtown retail C
Austin,East Austin,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Austin East Austin multifamily A
Austin,East Austin,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Austin East Austin multifamily B
Austin,East Austin,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Austin East Austin multifamily C
Austin,East Austin,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Austin East Austin office A
Austin,East Austin,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Austin East Austin office B
Austin,East Austin,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Austin East Austin office C
Austin,East Austin,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Austin East Austin retail A
Austin,East Austin,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Austin East Austin retail B
Austin,East Austin,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Austin East Austin retail C
Austin,Domain,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Austin Domain multifamily A
Austin,Domain,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Austin Domain multifamily B
Austin,Domain,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Austin Domain multifamily C
Austin,Domain,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Austin Domain office A
Austin,Domain,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Austin Domain office B
Austin,Domain,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Austin Domain office C
Austin,Domain,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Austin Domain retail A
Austin,Domain,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Austin Domain retail B
Austin,Domain,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Austin Domain retail C
Austin,South Congress,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Austin South Congress multifamily A
Austin,South Congress,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Austin South Congress multifamily B
Austin,South Congress,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Austin South Congress multifamily C
Austin,South Congress,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Austin South Congress office A
Austin,South Congress,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Austin South Congress office B
Austin,South Congress,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Austin South Congress office C
Austin,South Congress,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Austin South Congress retail A
Austin,South Congress,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Austin South Congress retail B
Austin,South Congress,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Austin South Congress retail C
Austin,West Campus,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Austin West Campus multifamily A
Austin,West Campus,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Austin West Campus multifamily B
Austin,West Campus,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Austin West Campus multifamily C
Austin,West Campus,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Austin West Campus office A
Austin,West Campus,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Austin West Campus office B
Austin,West Campus,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Austin West Campus office C
Austin,West Campus,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Austin West Campus retail A
Austin,West Campus,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Austin West Campus retail B
Austin,West Campus,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Austin West Campus retail C
Denver,Downtown,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Denver Downtown multifamily A
Denver,Downtown,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Denver Downtown multifamily B
Denver,Downtown,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Denver Downtown multifamily C
Denver,Downtown,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Denver Downtown office A
Denver,Downtown,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Denver Downtown office B
Denver,Downtown,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Denver Downtown office C
Denver,Downtown,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Denver Downtown retail A
Denver,Downtown,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Denver Downtown retail B
Denver,Downtown,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Denver Downtown retail C
Denver,LoDo,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Denver LoDo multifamily A
Denver,LoDo,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Denver LoDo multifamily B
Denver,LoDo,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Denver LoDo multifamily C
Denver,LoDo,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Denver LoDo office A
Denver,LoDo,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Denver LoDo office B
Denver,LoDo,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Denver LoDo office C
Denver,LoDo,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Denver LoDo retail A
Denver,LoDo,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Denver LoDo retail B
Denver,LoDo,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Denver LoDo retail C
Denver,RiNo,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Denver RiNo multifamily A
Denver,RiNo,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Denver RiNo multifamily B
Denver,RiNo,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Denver RiNo multifamily C
Denver,RiNo,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Denver RiNo office A
Denver,RiNo,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Denver RiNo office B
Denver,RiNo,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Denver RiNo office C
Denver,RiNo,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Denver RiNo retail A
Denver,RiNo,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Denver RiNo retail B
Denver,RiNo,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Denver RiNo retail C
Denver,Capitol Hill,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill multifamily A
Denver,Capitol Hill,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill multifamily B
Denver,Capitol Hill,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill multifamily C
Denver,Capitol Hill,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill office A
Denver,Capitol Hill,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill office B
Denver,Capitol Hill,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill office C
Denver,Capitol Hill,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill retail A
Denver,Capitol Hill,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill retail B
Denver,Capitol Hill,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Denver Capitol Hill retail C
Denver,Cherry Creek,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek multifamily A
Denver,Cherry Creek,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek multifamily B
Denver,Cherry Creek,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek multifamily C
Denver,Cherry Creek,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek office A
Denver,Cherry Creek,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek office B
Denver,Cherry Creek,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek office C
Denver,Cherry Creek,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek retail A
Denver,Cherry Creek,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek retail B
Denver,Cherry Creek,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Denver Cherry Creek retail C
Dallas,Uptown,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Dallas Uptown multifamily A
Dallas,Uptown,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Dallas Uptown multifamily B
Dallas,Uptown,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Dallas Uptown multifamily C
Dallas,Uptown,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Dallas Uptown office A
Dallas,Uptown,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Dallas Uptown office B
Dallas,Uptown,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Dallas Uptown office C
Dallas,Uptown,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Dallas Uptown retail A
Dallas,Uptown,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Dallas Uptown retail B
Dallas,Uptown,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Dallas Uptown retail C
Dallas,Downtown,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Dallas Downtown multifamily A
Dallas,Downtown,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Dallas Downtown multifamily B
Dallas,Downtown,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Dallas Downtown multifamily C
Dallas,Downtown,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Dallas Downtown office A
Dallas,Downtown,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Dallas Downtown office B
Dallas,Downtown,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Dallas Downtown office C
Dallas,Downtown,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Dallas Downtown retail A
Dallas,Downtown,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Dallas Downtown retail B
Dallas,Downtown,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Dallas Downtown retail C
Dallas,Deep Ellum,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum multifamily A
Dallas,Deep Ellum,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum multifamily B
Dallas,Deep Ellum,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum multifamily C
Dallas,Deep Ellum,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum office A
Dallas,Deep Ellum,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum office B
Dallas,Deep Ellum,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum office C
Dallas,Deep Ellum,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum retail A
Dallas,Deep Ellum,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum retail B
Dallas,Deep Ellum,retail,C,cap_rate,7.0,%,2024-11-01,Market Estimates,medium,Dallas Deep Ellum retail C
Dallas,Knox-Henderson,multifamily,A,cap_rate,5.2,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson multifamily A
Dallas,Knox-Henderson,multifamily,B,cap_rate,5.4,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson multifamily B
Dallas,Knox-Henderson,multifamily,C,cap_rate,5.8,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson multifamily C
Dallas,Knox-Henderson,office,A,cap_rate,7.5,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson office A
Dallas,Knox-Henderson,office,B,cap_rate,8.5,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson office B
Dallas,Knox-Henderson,office,C,cap_rate,9.0,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson office C
Dallas,Knox-Henderson,retail,A,cap_rate,6.0,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson retail A
Dallas,Knox-Henderson,retail,B,cap_rate,6.5,%,2024-11-01,Market Estimates,medium,Dallas Knox-Henderson retail B
